567,29
568,29
569,29
570,29
571,26
572,34
573,1
574,3
575,13
576,13
577,13
578,12
579,1
580,13
581,27
582,28
583,29
584,21
585,13
586,12
587,13
588,12
589,2
590,21
591,13
592,12
593,22
594,2
595,20
596,28
597,20
598,2
599,2
600,2
601,20
602,2
603,2
604,37
605,29
606,1
607,21
608,20
609,2
610,12
611,22
612,20
613,2
614,21
615,21
616,21
617,22
618,20
619,2
620,37
621,1
622,12
623,29
624,13
625,22
626,30
627,42
628,42
629,43
630,43
631,34
632,1
633,28
634,5
635,5
636,6
637,7
638,7
639,27
640,27
641,30
642,28
643,36
644,12
645,20
646,13
647,26
648,29
649,1
650,34
651,26
652,12
653,22
654,37
655,1
656,1
657,1
658,1
659,29
660,20
661,2
662,21
663,26
664,15
665,35
666,28
667,36
668,22
669,28
670,35
671,35
672,20
673,44
674,31
675,43
676,11
677,28
678,28
679,28
680,28
681,28
682,28
683,20
684,2
685,2
686,21
687,21
688,20
689,20
690,20
691,20
692,20
693,12
694,22
695,15
696,30
697,30
698,17
699,10
700,10
701,3
702,2
703,1
704,20
705,21
706,34
707,34
708,34
709,34
710,34
711,4
712,45
713,21
714,17
715,11
716,11
717,11
718,29
719,10
720,13
721,12
722,21
723,27
724,28
725,36
726,14
727,6
728,14
729,14
730,29
731,14
732,17
733,10
734,2
735,5
736,6
737,7
738,18
739,9
740,12
741,33
742,33
743,13
744,31
745,28
746,22
747,22
748,20
749,20
750,12
751,12
752,21
753,21
754,1
755,13
756,20
757,20
758,20
759,2
760,21
761,26
762,29
763,29
764,29
765,28
766,28
767,20
768,20
769,2
770,21
771,36
772,37
773,2
774,21
775,2
776,21
777,37
778,26
779,18
780,20
781,22
782,21
783,9
784,19
785,39
786,35
787,30
788,8
789,2
790,2
791,2
792,2
793,2
794,2
795,21
796,21
797,21
798,21
799,36
800,21
801,13
802,2
803,28
804,28
805,28
806,28
807,28
808,28
809,18
810,16
811,16
812,16
813,29
814,21
815,21
816,5
817,5
818,5
819,26
820,26
821,21
822,27
823,27
824,27
825,27
826,28
827,28
828,28
829,12
830,20
831,21
832,10
833,12
834,26
835,1
836,12
837,26
838,17
839,12
840,17
841,10
842,36
843,26
844,26
845,17
846,17
847,10
848,10
849,34
850,38
851,29
852,12
853,29
854,22
855,20
856,1
857,29
858,26
859,26
860,2
861,21
862,2
863,2
864,21
865,21
866,1
867,27
868,22
869,6
870,6
871,22
872,2
873,33
874,28
875,13
876,14
877,30
878,30
879,30
880,30
881,30
882,30
883,30
884,30
885,29
886,29
887,1
888,41
889,36
890,36
891,37
892,37
893,37
894,21
895,21
896,26
897,26
898,29
899,29
900,1
901,13
902,37
903,12
904,22
905,20
906,27
907,20
908,26
909,26
910,36
911,36
912,3
913,3
914,3
915,3
916,15
917,15
918,15
919,41
920,41
921,14
922,14
923,5
924,11
925,25
926,26
927,28
928,36
929,42
930,3
931,34
932,34
933,34
934,38
935,38
936,46
937,42
938,28
939,19
940,19
941,39
942,39
943,16
944,16
945,21
946,19
947,39
948,16
949,39
950,39
951,39
952,39
953,16
954,16
955,16
956,16
957,16
958,1
959,13
960,13
961,7
962,18
963,34
964,20
965,20
966,38
967,22
968,7
969,37
970,29
971,29
972,38
973,19
974,19
975,19
976,39
977,19
978,19
979,39
980,39
981,21
982,29
983,33
984,34
985,21
986,29
987,29
988,1
989,13
990,20
991,2
992,29
993,13
994,7
995,2
996,7
997,7
998,6
999,6
1000,18
1001,18
1002,9
1003,9
1004,21
1005,36
1006,22
1007,27
1008,27
1009,27
1010,27
1011,27
1012,27
1013,27
1014,36
1015,36
1016,36
1017,20
1018,26
1019,37
1020,13
1021,36
1022,36
1023,37
1024,37
1025,37
1026,29
1027,2
1028,21
1029,2
1030,21
1031,14
1032,14
1033,21
1034,21
1035,12
1036,20
1037,10
1038,10
1039,10
1040,10
1041,10
1042,10
1043,10
1044,37
1045,22
1046,20
1047,2
1048,21
1049,2
1050,29
1051,9
1052,29
1053,29
1054,9
1055,20
1056,20
1057,22
1058,26
1059,26
1060,2
1061,21
1062,1
1063,13
1064,13
1065,2
1066,30
1067,12
1068,22
1069,13
1070,22
1071,20
1072,22
1073,12
1074,29
1075,20
1076,20
1077,27
1078,38
1079,27
1080,22
1081,21
1082,22
1083,34
1084,34
1085,34
1086,34
1087,34
1088,34
1089,38
1090,38
1091,38
1092,38
1093,38
1094,38
1095,21
1096,2
1097,21
1098,13
1099,26
1100,26
1101,22
1102,22
1103,36
1104,36
1105,37
1106,37
1107,37
1108,20
1109,2
1110,22
1111,29
1112,20
1113,2
1114,27
1115,17
1116,17
1117,10
1118,10
1119,28
1120,36
1121,20
1122,20
1123,20
1124,20
1125,28
1126,36
1127,2
1128,13
1129,17
1130,17
1131,7
1132,18
1133,5
1134,5
1135,6
1136,6
1137,6
1138,6
1139,6
1140,7
1141,7
1142,7
1143,7
1144,18
1145,18
1146,18
1147,18
1148,9
1149,9
1150,47
1151,17
1152,17
1153,12
1154,2
1155,3
1156,1
1157,34
1158,35
1159,28
1160,29
1161,29
1162,27
1163,1
1164,1
1165,28
1166,28
1167,27
1168,28
1169,21
1170,21
1171,20
1172,21
1173,21
1174,26
1175,26
1176,27
1177,28
1178,36
1179,21
1180,1
1181,21
1182,34
1183,2
1184,22
1185,20
1186,21
1187,2
1188,48
1189,12
1190,38
1191,21
1192,1
1193,26
1194,39
1195,39
1196,26
1197,29
1198,29
1199,1
1200,13
1201,12
1202,20
1203,4
1204,15
1205,26
1206,26
1207,16
1208,16
1209,24
1210,40
1211,40
1212,2
1213,13
1214,12
1215,2
1216,21
1217,26
1218,29
1219,2
1220,36
1221,20
1222,2
1223,37
1224,33
1225,33
1226,34
1227,34
1228,2
1229,21
1230,29
1231,29
1232,33
1233,38
1234,29
1235,29
1236,29
1237,15
1238,3
1239,36
1240,3
1241,22
1242,13
1243,18
1244,18
1245,9
1246,9
1247,9
1248,19
1249,19
1250,19
1251,27
1252,8
1253,8
1254,5
1255,6
1256,6
1257,7
1258,7
1259,7
1260,18
1261,9
1262,12
1263,1
1264,13
1265,28
1266,28
1267,21
1268,30
1269,34
1270,38
1271,27
1272,27
1273,28
1274,28
1275,30
1276,21
1277,20
1278,26
1279,27
1280,27
1281,20
1282,2
1283,21
1284,21
1285,21
1286,21
1287,10
1288,10
1289,20
1290,37
1291,20
1292,21
1293,17
1294,10
1295,10
1296,10
1297,20
1298,38
1299,27
1300,28
1301,38
1302,30
1303,30
1304,17
1305,17
1306,10
1307,10
1308,23
1309,19
1310,19
1311,19
1312,39
1313,13
1314,12
1315,22
1316,20
1317,2
1318,20
1319,2
1320,28
1321,17
1322,13
1323,21
1324,21
1325,15
1326,37
1327,49
1328,50
1329,30
1330,2
1331,22
1332,21
1333,1
1334,2
1335,16
1336,26
1337,26
1338,12
1339,22
1340,22
1341,4
1342,4
1343,20
1344,21
1345,20
1346,30
1347,29
1348,2
1349,1
1350,1
1351,1
1352,36
1353,36
1354,37
1355,47
1356,47
1357,14
1358,14
1359,1
1360,21
1361,1
1362,1
1363,1
1364,9
1365,28
1366,36
1367,19
1368,29
1369,29
1370,1
1371,1
1372,14
1373,14
1374,30
1375,14
1376,17
1377,14
1378,26
1379,29
1380,29
1381,1
1382,1
1383,22
1384,13
1385,29
1386,29
1387,15
1388,29
1389,1
1390,28
1391,36
1392,17
1393,17
1394,29
1395,1
1396,37
1397,37
1398,37
1399,34
1400,34
1401,17
1402,6
1403,6
1404,6
1405,7
1406,7
1407,7
1408,18
1409,18
1410,18
1411,13
1412,13
1413,25
1414,5
1415,6
1416,20
1417,2
1418,1
1419,10
1420,10
1421,28
1422,2
1423,38
1424,38
1425,38
1426,38
1427,38
1428,38
1429,38
1430,38
1431,27
1432,27
1433,27
1434,27
1435,27
1436,27
1437,27
1438,27
1439,28
1440,46
1441,36
1442,36
1443,2
1444,2
1445,2
1446,21
1447,21
1448,21
1449,1
1450,45
1451,14
1452,14
1453,10
1454,36
1455,48
1456,2
1457,21
1458,12
1459,45
1460,45
1461,45
1462,45
1463,45
1464,47
1465,36
1466,37
1467,3
1468,12
1469,12
1470,14
1471,14
1472,14
1473,14
1474,3
1475,26
1476,13
1477,13
1478,28
1479,29
1480,21
1481,22
1482,20
1483,20
1484,2
1485,30
1486,30
1487,2
1488,21
1489,36
1490,30
1491,37
1492,26
1493,29
1494,29
1495,2
1496,21
1497,1
1498,21
1499,26
1500,29
1501,29
1502,1
1503,1
1504,13
1505,13
1506,47
1507,47
1508,47
1509,47
1510,47
1511,14
1512,14
1513,14
1514,14
1515,21
1516,35
1517,35
1518,35
1519,34
1520,16
1521,27
1522,28
1523,8
1524,47
1525,1
1526,35
1527,22
1528,20
1529,2
1530,21
1531,22
1532,10
1533,20
1534,2
1535,30
1536,34
1537,10
1538,37
1539,37
1540,26
1541,29
1542,13
1543,34
1544,34
1545,10
1546,12
1547,29
1548,37
1549,1
1550,29
1551,29
1552,13
1553,21
1554,17
1555,17
1556,30
1557,30
1558,2
1559,21
1560,22
1561,21
1562,27
1563,37
1564,35
1565,35
1566,12
1567,12
1568,35
1569,35
1570,8
1571,30
1572,17
1573,20
1574,20
1575,1
1576,34
1577,1
1578,34
1579,13
1580,1
1581,13
1582,38
1583,27
1584,3
1585,38
1586,38
1587,34
1588,38
1589,38
1590,27
1591,27
1592,28
1593,28
1594,20
1595,2
1596,26
1597,26
1598,29
1599,13
1600,13
1601,8
1602,5
1603,5
1604,5
1605,6
1606,6
1607,6
1608,7
1609,7
1610,7
1611,18
1612,18
1613,18
1614,7
1615,21
1616,17
1617,17
1618,20
1619,26
1620,13
1621,29
1622,21
1623,29
1624,1
1625,21
1626,13
1627,13
1628,13
1629,13
1630,12
1631,12
1632,24
1633,24
1634,33
1635,37
1636,37
1637,26
1638,20
1639,35
1640,8
1641,1
1642,16
1643,20
1644,15
1645,15
1646,35
1647,30
1648,2
1649,21
1650,21
1651,26
1652,26
1653,29
1654,29
1655,13
1656,12
1657,28
1658,26
1659,26
1660,29
1661,29
1662,29
1663,29
1664,1
1665,1
1666,1
1667,13
1668,21
1669,2
1670,21
1671,27
1672,28
1673,28
1674,2
1675,15
1676,13
1677,12
1678,20
1679,10
1680,21
1681,29
1682,10
1683,37
1684,38
1685,26
1686,29
1687,29
1688,29
1689,29
1690,43
1691,43
1692,11
1693,20
1694,37
1695,28
1696,2
1697,20
1698,21
1699,34
1700,13
1701,12
1702,28
1703,37
1704,26
1705,37
1706,37
1707,37
1708,30
1709,34
1710,26
1711,1
1712,13
1713,1
1714,13
1715,12
1716,21
1717,8
1718,30
1719,30
1720,30
1721,39
1722,39
1723,1
1724,38
1725,2
1726,12
1727,21
1728,10
1729,13
1730,17
1731,26
1732,29
1733,1
1734,26
1735,29
1736,1
1737,34
1738,34
1739,14
1740,14
1741,15
1742,38
1743,34
1744,34
1745,34
1746,34
1747,34
1748,34
1749,38
1750,38
1751,14
1752,30
1753,30
1754,14
1755,14
1756,14
1757,47
1758,2
1759,2
1760,2
1761,2
1762,47
1763,14
1764,14
1765,3
1766,3
1767,15
1768,15
1769,14
1770,3
1771,36
1772,36
1773,20
1774,20
1775,2
1776,2
1777,29
1778,13
1779,36
1780,37
1781,37
1782,34
1783,15
1784,35
1785,13
1786,34
1787,38
1788,34
1789,34
1790,26
1791,12
1792,44
1793,24
1794,24
1795,17
1796,31
1797,35
1798,29
1799,1
1800,11
1801,11
1802,11
1803,25
1804,25
1805,25
1806,43
1807,43
1808,12
1809,22
1810,12
1811,37
1812,37
1813,37
1814,37
1815,37
1816,26
1817,26
1818,26
1819,26
1820,26
1821,21
1822,12
1823,4
1824,30
1825,30
1826,28
1827,28
1828,26
1829,13
1830,38
1831,27
1832,37
1833,28
1834,3
1835,3
1836,3
1837,3
1838,3
1839,3
1840,15
1841,15
1842,15
1843,35
1844,20
1845,2
1846,2
1847,2
1848,21
1849,21
1850,21
1851,21
1852,21
1853,26
1854,29
1855,29
1856,1
1857,13
1858,12
1859,34
1860,28
1861,12
1862,22
1863,20
1864,12
1865,22
1866,20
1867,2
1868,21
1869,13
1870,22
1871,22
1872,20
1873,13
1874,40
1875,29
1876,20
1877,10
1878,12
1879,12
1880,37
1881,22
1882,22
1883,20
1884,20
1885,37
1886,9
1887,21
1888,20
1889,13
1890,12
1891,26
1892,20
1893,9
1894,17
1895,30
1896,29
1897,9
1898,19
1899,19
1900,38
1901,14
1902,28
1903,14
1904,14
1905,36
1906,35
1907,35
1908,2
1909,2
1910,21
1911,21
1912,16
1913,35
1914,35
1915,35
1916,16
1917,20
1918,2
1919,1
1920,1
1921,1
1922,13
1923,28
1924,28
1925,15
1926,15
1927,9
1928,42
1929,15
1930,35
1931,30
1932,14
1933,14
1934,20
1935,21
1936,13
1937,27
1938,20
1939,20
1940,20
1941,20
1942,20
1943,2
1944,2
1945,2
1946,13
1947,26
1948,2
1949,21
1950,22
1951,30
1952,44
1953,44
1954,44
1955,2
1956,37
1957,29
1958,16
1959,16
1960,21
1961,17
1962,12
1963,9
1964,19
1965,39
1966,12
1967,21
1968,13
1969,13
1970,12
1971,12
1972,28
1973,1
1974,13
1975,21
1976,21
1977,36
1978,21
1979,28
1980,28
1981,13
1982,12
1983,22
1984,20
1985,2
1986,22
1987,20
1988,2
1989,21
1990,1
1991,1
1992,10
1993,17
1994,38
1995,29
1996,29
1997,29
1998,38
1999,13
2000,24
2001,24
2002,24
2003,21
2004,2
2005,26
2006,26
2007,26
2008,26
2009,26
2010,26
2011,13
2012,12
2013,22
2014,16
2015,2
2016,12
2017,22
2018,20
2019,2
2020,21
2021,19
2022,13
2023,12
2024,12
2025,38
2026,27
2027,12
2028,43
2029,43
2030,13
2031,27
2032,13
2033,13
2034,37
2035,15
2036,15
2037,30
2038,22
2039,13
2040,32
2041,24
2042,28
2043,28
2044,26
2045,21
2046,13
2047,22
2048,1
2049,2
2050,37
2051,34
2052,27
2053,35
2054,49
2055,26
2056,29
2057,13
2058,13
2059,36
2060,36
2061,37
2062,12
2063,3
2064,21
2065,21
2066,33
2067,34
2068,38
2069,34
2070,38
2071,20
2072,23
2073,47
2074,22
2075,38
2076,28
2077,1
2078,1
2079,29
2080,29
2081,1
2082,1
2083,13
2084,22
2085,12
2086,38
2087,17
2088,10
2089,21
2090,27
2091,22
2092,20
2093,28
2094,37
2095,26
2096,29
2097,22
2098,47
2099,12
2100,20
2101,2
2102,37
2103,7
2104,31
2105,31
2106,31
2107,32
2108,32
2109,32
2110,2
2111,2
2112,2
2113,2
2114,2
2115,21
2116,17
2117,17
2118,10
2119,10
2120,10
2121,38
2122,47
2123,26
2124,12
2125,30
2126,26
2127,19
2128,39
2129,16
2130,29
2131,29
2132,1
2133,10
2134,17
2135,33
2136,33
2137,13
2138,29
2139,19
2140,39
2141,10
2142,10
2143,20
2144,38
2145,35
2146,8
2147,8
2148,17
2149,17
2150,24
2151,24
2152,26
2153,21
2154,2
2155,27
2156,37
2157,13
2158,16
2159,16
2160,30
2161,2
2162,22
2163,20
2164,2
2165,21
2166,20
2167,36
2168,26
2169,29
2170,36
2171,41
2172,26
2173,26
2174,35
2175,20
2176,21
2177,13
2178,13
2179,1
2180,17
2181,17
2182,27
2183,29
2184,20
2185,12
2186,20
2187,17
2188,17
2189,17
2190,17
2191,17
2192,17
2193,17
2194,17
2195,10
2196,10
2197,10
2198,10
2199,10
2200,10
2201,10
2202,29
2203,29
2204,12
2205,34
2206,26
2207,13
2208,1
2209,37
2210,29
2211,1
2212,13
2213,2
2214,20
2215,2
2216,21
2217,29
2218,29
2219,29
2220,29
2221,29
2222,29
2223,29
2224,29
2225,37
2226,37
2227,37
2228,37
2229,26
2230,26
2231,26
2232,37
2233,26
2234,17
2235,17
2236,17
2237,17
2238,17
2239,17
2240,17
2241,17
2242,22
2243,22
2244,20
2245,13
2246,21
2247,21
2248,21
2249,38
2250,38
2251,26
2252,1
2253,20
2254,2
2255,21
2256,13
2257,37
2258,38
2259,22
2260,20
2261,20
2262,27
2263,38
2264,2
2265,21
2266,15
2267,15
2268,27
2269,27
2270,28
2271,36
2272,22
2273,29
2274,29
2275,26
2276,26
2277,26
2278,29
2279,26
2280,2
2281,21
2282,27
2283,13
2284,21
2285,12
2286,9
2287,34
2288,20
2289,1
2290,21
2291,13
2292,12
2293,22
2294,2
2295,27
2296,36
2297,36
2298,21
2299,21
2300,22
2301,20
2302,21
2303,19
2304,21
2305,12
2306,20
2307,2
2308,2
2309,15
2310,35
2311,35
2312,17
2313,17
2314,1
2315,29
2316,1
2317,30
2318,20
2319,2
2320,21
2321,19
2322,37
2323,15
2324,1
2325,13
2326,17
2327,17
2328,2
2329,12
2330,2
2331,1
2332,21
2333,37
2334,17
2335,26
2336,26
2337,26
2338,13
2339,13
2340,13
2341,12
2342,38
2343,1
2344,13
2345,1
2346,13
2347,1
2348,13
2349,12
2350,38
2351,12
2352,22
2353,20
2354,20
2355,26
2356,20
2357,2
2358,22
2359,20
2360,37
2361,38
2362,21
2363,3
2364,42
2365,47
2366,47
2367,47
2368,47
2369,17
2370,17
2371,25
2372,38
2373,38
2374,38
2375,27
2376,27
2377,27
2378,28
2379,1
2380,1
2381,38
2382,27
2383,13
2384,17
2385,30
2386,30
2387,8
2388,30
2389,28
2390,14
2391,42
2392,11
2393,17
2394,17
2395,30
2396,18
2397,9
2398,44
2399,25
2400,27
2401,27
2402,28
2403,36
2404,15
2405,35
2406,14
2407,14
2408,3
2409,17
2410,17
2411,17
2412,1
2413,17
2414,38
2415,20
2416,2
2417,41
2418,41
2419,41
2420,41
2421,41
2422,41
2423,22
2424,22
2425,20
2426,20
2427,2
2428,2
2429,21
2430,21
2431,35
2432,31
2433,31
2434,8
2435,38
2436,26
2437,35
2438,10
2439,10
2440,33
2441,33
2442,37
2443,37
2444,17
2445,17
2446,29
2447,26
2448,28
2449,12
2450,2
2451,36
2452,36
2453,2
2454,21
2455,12
2456,22
2457,2
2458,36
2459,2
2460,2
2461,21
2462,17
2463,17
2464,10
2465,13
2466,12
2467,1
2468,1
2469,1
2470,20
2471,20
2472,26
2473,29
2474,29
2475,22
2476,1
2477,37
2478,12
2479,27
2480,2
2481,34
2482,21
2483,2
2484,21
2485,37
2486,17
2487,29
2488,20
2489,33
2490,26
2491,29
2492,22
2493,29
2494,1
2495,13
2496,17
2497,12
2498,2
2499,21
2500,21
2501,12
2502,22
2503,26
2504,34
2505,20
2506,13
2507,27
2508,28
2509,21
2510,21
2511,29
2512,1
2513,13
2514,1
2515,12
2516,2
2517,22
2518,20
2519,29
2520,21
2521,6
2522,6
2523,6
2524,6
2525,7
2526,7
2527,7
2528,18
2529,18
2530,18
2531,18
2532,25
2533,14
2534,35
2535,37
2536,34
2537,14
2538,14
2539,37
2540,37
2541,27
2542,27
2543,34
2544,43
2545,29
2546,1
2547,13
2548,22
2549,1
2550,7
2551,7
2552,7
2553,18
2554,18
2555,18
2556,9
2557,9
2558,9
2559,19
2560,19
2561,19
2562,39
2563,39
2564,16
2565,16
2566,16
2567,28
2568,36
2569,9
2570,2
2571,2
2572,2
2573,21
2574,21
2575,28
2576,34
2577,38
2578,36
2579,12
2580,22
2581,20
2582,2
2583,21
2584,17
2585,33
2586,34
2587,12
2588,38
2589,31
2590,32
2591,2
2592,21
2593,1
2594,21
2595,33
2596,19
2597,19
2598,17
2599,26
2600,15
2601,15
2602,33
2603,33
2604,20
2605,2
2606,34
2607,2
2608,2
2609,21
2610,21
2611,21
2612,22
2613,21
2614,21
2615,21
2616,2
2617,21
2618,13
2619,12
2620,22
2621,20
2622,22
2623,50
2624,27
2625,17
2626,21
2627,38
2628,1
2629,13
2630,14
2631,37
2632,37
2633,26
2634,2
2635,21
2636,21
2637,26
2638,15
2639,2
2640,21
2641,38
2642,38
2643,38
2644,27
2645,33
2646,33
2647,33
2648,33
2649,33
2650,33
2651,33
2652,33
2653,34
2654,34
2655,34
2656,34
2657,34
2658,34
2659,34
2660,34
2661,30
2662,30
2663,1
2664,1
2665,1
2666,1
2667,1
2668,1
2669,1
2670,1
2671,5
2672,5
2673,22
2674,21
2675,33
2676,12
2677,1
2678,13
2679,17
2680,38
2681,33
2682,18
2683,9
2684,24
2685,24
2686,40
2687,40
2688,12
2689,13
2690,12
2691,22
2692,20
2693,2
2694,1
2695,13
2696,12
2697,12
2698,39
2699,21
2700,3
2701,3
2702,37
2703,37
2704,17
2705,29
2706,36
2707,36
2708,48
2709,48
2710,35
2711,8
2712,12
2713,22
2714,34
2715,38
2716,27
2717,22
2718,20
2719,2
2720,21
2721,21
2722,22
2723,20
2724,21
2725,22
2726,12
2727,22
2728,22
2729,29
2730,25
2731,25
2732,5
2733,5
2734,2
2735,21
2736,21
2737,21
2738,22
2739,22
2740,20
2741,2
2742,21
2743,25
2744,25
2745,6
2746,6
2747,6
2748,12
2749,30
2750,14
2751,14
2752,17
2753,35
2754,1
2755,13
2756,12
2757,12
2758,22
2759,20
2760,35
2761,47
2762,4
2763,22
2764,20
2765,12
2766,12
2767,12
2768,22
2769,22
2770,22
2771,20
2772,20
2773,20
2774,2
2775,2
2776,2
2777,12
2778,11
2779,11
2780,35
2781,35
2782,35
2783,29
2784,29
2785,29
2786,29
2787,34
2788,12
2789,10
2790,10
2791,33
2792,33
2793,21
2794,1
2795,22
2796,21
2797,12
2798,21
2799,1
2800,13
2801,12
2802,12
2803,20
2804,37
2805,26
2806,37
2807,26
2808,12
2809,22
2810,1
2811,21
2812,12
2813,12
2814,13
2815,13
2816,13
2817,29
2818,12
2819,22
2820,20
2821,20
2822,20
2823,37
2824,37
2825,37
2826,26
2827,26
2828,29
2829,29
2830,1
2831,1
2832,37
2833,13
2834,33
2835,33
2836,33
2837,33
2838,12
2839,26
2840,29
2841,1
2842,21
2843,38
2844,2
2845,29
2846,29
2847,17
2848,42
2849,6
2850,7
2851,26
2852,29
2853,26
2854,13
2855,13
2856,26
2857,23
2858,12
2859,12
2860,22
2861,20
2862,20
2863,36
2864,36
2865,36
2866,1
2867,22
2868,10
2869,15
2870,33
2871,34
2872,38
2873,10
2874,27
2875,28
2876,2
2877,21
2878,2
2879,21
2880,27
2881,28
2882,36
2883,2
2884,2
2885,12
2886,38
2887,35
2888,22
2889,20
2890,40
2891,40
2892,40
2893,40
2894,29
2895,29
2896,29
2897,1
2898,3
2899,25
2900,17
2901,34
2902,34
2903,22
2904,30
2905,17
2906,10
2907,8
2908,28
2909,36
2910,23
2911,24
2912,13
2913,1
2914,1
2915,1
2916,27
2917,24
2918,5
2919,24
2920,14
2921,25
2922,41
2923,20
2924,26
2925,20
2926,2
2927,21
2928,10
2929,21
2930,37
2931,29
2932,1
2933,18
2934,18
2935,18
2936,9
2937,9
2938,19
2939,19
2940,19
2941,19
2942,19
2943,12
2944,22
2945,20
2946,2
2947,13
2948,12
2949,13
2950,13
2951,22
2952,2
2953,21
2954,38
2955,38
2956,21
2957,16
2958,16
2959,2
2960,2
2961,21
2962,21
2963,20
2964,13
2965,34
2966,38
2967,13
2968,13
2969,37
2970,13
2971,12
2972,18
2973,9
2974,9
2975,12
2976,22
2977,20
2978,28
2979,34
2980,37
2981,29
2982,12
2983,22
2984,20
2985,27
2986,26
2987,34
2988,38
2989,26
2990,29
2991,13
2992,22
2993,22
2994,22
2995,22
2996,22
2997,22
2998,14
2999,13
